"279","1","1998-08-28","405","stone > waltz > wood > fiddler 1 > waltz dribble shimmy idafith 1","copters 1 nfn vass > actob bandc wet allblues 2 morph shemrah mylady",,,"nug",,"Soundcheck: Helicopters, News From Nowhere","First time played. Last 'News From Nowhere' 7/12/97.","With 'Never Trust A Woman' teases.",,,,,,,,,"digital audience, AKG C1000>D8<BR> digital soundboard<BR>","90: Dribble/News, 90: B&C/SRB, 90: Nughuffer/blank side<BR>","1",NULL,NULL
"280","1","1998-08-29","319","copters > rlh > copters fiddler > iman magellan 1 memphis frog 2",,,,,,,"With","With",,,,,,,,,"AKG 460>MV100>DA-P1<BR>","90: I-Man/FrogLegs<BR> CD1: Helix>Froglegs<BR>","1",NULL,NULL
"281","1","1998-09-05","291",,,,,,,,,,,,,,,,,,"digital (unknown) set II only<BR>",,"1",NULL,NULL
"282","1","1998-09-06","396","fiddler dribble magellan wet copters",,,,"pygmy",,,,,,,,,,,,,,,"1",NULL,NULL
"283","1","1998-09-09","90","chicken magellan radiator mrdon barfly","memphis copters fiddler basis",,,"overture 1 iman",,"Blend opened.","First time played.",,,,,,,,,,"digital audience, AKG C1000>SBM1<BR>","90: Radiator/M.E.M.P.H.I.S., 100: Basis/I-Man<BR> CD1: Chicken>M.E.M.P.H.I.S., CD2: Helix>end<BR>","1",NULL,NULL
"284","1","1998-09-15","330","boogiestop shimmy trooper frog copters","dribble wet iman idafith pygmy",,,,,"Soundcheck: Once The Fiddler Paid",,,,,,,,,,,"digital soundboard<BR> analog audience, AKG C1000>Samson Mixpad4>D3<BR>",,"1",NULL,NULL
"285","1","1998-09-16","322","pandd actob shemrah overture memphis","fiddler vass > magellan bandc allblues morph",,,,,,,,,,,,,,,,"digital audience, Sound Pro 831 mics<BR>",,"1",NULL,NULL
"286","1","1998-09-17","155","copters overture wet dribble nfn boop fiddler basis shimmy barfly stone > waltz",,,,"ninetynine iman",,"Miracle Orchestra opened.",,,,,,,,,,,"digital audience, AKG 461>DAP1<BR>",,"1",NULL,NULL
"287","1","1998-09-18","346","shemrah awol vass > bandc tunisia overture nug","actob fiddler mrdon jamillia wood morph",,,"copters",,"Soundcheck: parts of Little Shimmy In A Conga Line",,,,,,,,,,,"no tape exists<BR>",,"1",NULL,NULL
"288","1","1998-09-19","212","fiddler morph mrdon memphis magellan copters",,,,,,"Bark Like A Dog and Bloque opened. Opening for One Fell Swoop",,,,,,,,,,,,,"1",NULL,NULL
"289","1","1998-09-23","257","shimmy barfly > shemrah bluemonk copters","actob > dribble radiator iman",,,"pandd",,"Soundcheck: Who Knows, Jamillia",,,,,,,,,,,"analog and digital audience, Sony D3 stereo mic>SBM1>D8<BR>","90: Blue Monk/Dribble, 90: P&D/blank side<BR>","1",NULL,NULL
"290","1","1998-09-24","97","stone > waltz overture fiddler > wood > fiddler boop memphis morph magellan basis frog",,,,"copters",,,,,,,,,,,,,"AKG 461>DAP1<BR>","90: Fiddler/Morph, 90: Basis/Helix<BR> CD1: Helix>Morph, CD2: Magellan>Helix<BR>","1",NULL,NULL
"291","1","1998-09-25","37","mmhop 1 > boogiestop vass > trooper 2 ninetynine pygmy","dribble nug rlh jamillia bandc wet",,,"nfn",,,"First time played.","Alternating back and forth between Trooper McCue and Misty Mountain Hop.",,,,,,,,,"digital audience, AKG C1000>SBM1<BR> AKG 461>DAP1<BR> digital soundboard<BR>","90: Trooper/Dribble, 90: RLH/News<BR>","1",NULL,NULL
"293","1","1998-09-30","61",,,,,,,,,,,,,,,,,,"AKG C1000>M1<BR>",,"1",NULL,NULL
"294","1","1998-10-01","30","texas iman vass > shemrah memphis copters","jam > actob shimmy basis ninetynine",,,,,,,,,,,,,,,,,,"1",,NULL
"295","1","1998-10-02","30",,,,,,,,,,,,,,,,,,,,"1",NULL,NULL
"296","1","1998-10-03","176","pandd morph awol vass > copters","overture iman shemrah mrdon wet dribble",,,,,"Soundcheck: Jamillia",,,,,,,,,,,,,"1",NULL,NULL
"297","1","1998-10-04","329",,,,,,,,,,,,,,,,,,,,"1",NULL,NULL
"298","1","1998-10-10","149","morph actob memphis basis iman dribble copters",,,,"stone > waltz","jamillia",,,,,,,,,,,,"digital soundboard<BR>",,"1",NULL,NULL
"299","1","1998-10-16","7","boop > vass > magellan mulberry fiddler","shemrah smooth 1 shimmy planb 1 rlh pandd",,,"barfly",,,"First time played.",,,,,,,,,,"digital audience, Schoeps CMC641>DAP1<BR>",,"1",NULL,NULL
"300","1","1998-10-17","113",,,,,,,"Opening for Vince Welnick and the Missing Man Formation.",,,,,,,,,,,,,"1",NULL,NULL
"301","1","1998-10-21","338","planb > dribble morph iman smooth","copters > trooper > copters > trooper voices 1 actob mulberry barfly pygmy > bandc overture",,,,,,"First time played.",,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR>","90: I-Man/Trooper, 90: Barfly/Overture<BR>","1",NULL,NULL
"302","1","1998-10-22","283","snc shimmy fiddler shemrah mulberry pandd","allblues > wood voices smooth planb wet nug vass > soul",,,,,,,,,,,,,,,,"digital audience, Schoeps CMC641>LunatecV2<BR>","CD1: S,NC>Wood, CD2: Voices>SoulSac<BR>","1",NULL,NULL
"303","1","1998-10-23","405","planb memphis > iman > radiator > basis","mulberry mrdon marylamb voices boop frog magellan smooth jamillia",,,"vocj > copters",,"Mike Kennelly and Beer For Dolphins, Oteil and the Peacemakers, and the Slip opened.",,,,,,,,,,,"digital audience, AKG 461>SBM1<BR> digital audience, Schoeps CMC641>LunatecV2<BR> digital soundboard<BR>","90 Radiator/Don, 100: Frog Legs/Helix<BR>","1",NULL,NULL
"304","1","1998-10-28","155","magellan mulberry voices awol 1 smooth 1 texas 1 planb vass > actob poncho 2 morph",,,,,,,"With Tony Furtado on banjo.","First time played.",,,,,,,,,"digital soundboard<BR>",,"1",NULL,NULL
"305","1","1998-10-29","212","voices memphis planb shimmy > rlh > shimmy mulberry jamillia smooth iman boop",,,,"pygmy",,,,,,,,,,,,,,,"1",NULL,NULL
"306","1","1998-10-30","380","magellan ninetynine shemrah ape planb > copters > dribble rainbow voices mrdon > copters",,,,"mulberry",,"Project/Object opened.",,,,,,,,,,,"digital audience, AKG 461>SBM1<BR> digital soundboard<BR>",,"1",NULL,NULL
"307","1","1998-10-31","48","barfly dttb morph > basis","mylady pandd > vass > pandd nug > pygmy > nug",,,,,"Soundcheck: Poncho The Cat, Trooper McCue",,,,,,,,,,,"digital audience, AKG C1000>SBM1>M1<BR>","90: Morph/Basis, 90: P&D/Nughuffer<BR>","1",NULL,NULL
"308","1","1998-11-06","78","shimmy morph radiator > actob wet","trooper boogiestop magellan iman memphis smooth",,,"planb",,,,,,,,,,,,,,,"1",NULL,NULL
"309","1","1998-11-14","98","smooth mulberry overture dribble 1 copters frog","rlh fiddler planb boop > bazaar 2 marylamb ape voices barfly bandc tunisia pygmy",,,,,,"With 'The Overture' tease.","First time played.",,,,,,,,,"AKG 461>ATI preamp>da30mkII<BR>","110: Helix/Plan B, 110: Ape/Pygmy<BR>","1",,NULL
"310","1","1998-12-03","65","planb > copters > actob memphis vass > sugarplum > vass > copters","bazaar boop > mulberry wishes 1 smooth pygmy morph",,,"shimmy > nug",,,"First time played.",,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> digital audience, Schoeps CMC641>LunatecV2<BR> digital soundboard<BR>","90: AC2B/Bazaar, 100: Smoothie/Nughuffer<BR>","1",NULL,NULL
"311","1","1998-12-04","264","shemrah bazaar fiddler iman > pandd wishes dribble overture basis > bandc > basis",,,,"voices barfly",,,,,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> digital soundboard<BR>","90: Fiddler/Three Wishes, 100: Basis>/Barfly<BR>","1",NULL,NULL
"312","1","1998-12-05","398","wishes morph rlh magellan jamillia mulberry ninetynine",,,,,,"Opening for Fighting Gravity",,,,,,,,,,,"no known tape exists<BR>",,"1",NULL,NULL
"313","1","1998-12-09","359","mulberry wishes vass > copters > sugarplum marylamb wet nug > shimmy 1 moon 2 trooper > basis 3 > trooper planb",,,,,,,"Completes 12/3 version.","First time played.","Ending only.",,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> Beyer MCE83>Sony D10<BR>","90: SugarPlum/Shimmy, 90: PlanB/blank<BR>","1",NULL,NULL
"314","1","1998-12-29","405","pandd rlh 1 > shemrah smooth morph mulberry","wood atw 2 barfly trooper bazaar basis boogiestop shimmy pygmy > rlh",,,"planb > magellan wet mrdon",,"Michael Ray and the Cosmic Krewe opened.","With '1999' fakeout.","First time played.",,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> digital audience, Schoeps CMC641>LunatecV2<BR> digital audience, AKG C1000>SBM1>M1<BR>","90: SRB/Waves, 90: Bazzar/Shimmy , 90: Plan B/ Don<BR>","1",NULL,NULL
"315","1","1998-12-30","405","ape memphis > actob moon copters","boop nug 1 > vass 2 > dribble eulogy 3 wishes",,,"radiator iman",,"Percy Hill and the Slip opened.","unfinished","with 'Basis For A Day' teases","first time played",,,,,,,,"digital audience, Schoeps CMC641>LunatecV2<BR> digital audience, AKG C1000>SBM1>M1<BR>","90: AC2B/Helix, 90: Nughuffer/Vassillios, 90: Radiator/ I-Man<BR>","1",,
"316","1","1998-12-31","293","overture fiddler moon voices > eulogy bazaar > mulberry atw hab 1","copters bandc > nug 2 > bandc frog magellan awol planb",,,"rainbow ninetynine",,"Set I was the world debut of 'the Hot Air Balloon' -- a rock opera by Jon Gutwillig.  There was an intermission between Eulogy and Bazaar Escape.","First time played.","Completes 12/30 version.",,,,,,,,,"digital audience, Schoeps CMC641>LunatecV2<BR>",,"1",,
"317","1","1999-01-18","90","hab dribble > bazaar planb moon","morph atw > vass > atw mulberry shemrah 1 > actob",,,"shimmy > pygmy",,,"Intro only.",,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> AKG C1000>SBM1>M1<BR> digital soundboard<BR>","100: Bazaar/Waves>, 100: Mulberrys/Pygmy<BR>","1",NULL,NULL
"318","1","1999-01-19","119","memphis mrdon overture shemrah > dttb","eulogy bandc > magellan > copters > trooper > drumz > bandc > copters",,,"iman > shimmy 1",,,"Completes 1/18 version.",,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> AKG C1000>SBM1>M1<BR> one other unknown rig<BR>","90: The Overture/Eulogy, 100: Helix*/Shimmy<BR>prior to transition into Trooper<BR> CD1: M.E.M.P.H.I.S.>SRB, CD2: DTTB>Helix, CD3: Trooper>Shimmy (Waves<BR> soundcheck fits here as filler)<BR>","1",,NULL
"737","1","2003-04-16","34","jam > jigsaw cwb actob spy","story > fortytwo > rlh 1 > fortytwo mariel > mrdon > story",,,"triumph > rlh",,,"Second verse only.",,,,,,,,,,,,"1",,NULL
"738","1","2003-04-17","395","judy munchkin > paint 1 > munchkin when ladies","crystal basis > atw 1 > king > basis",,,"barfly",,,"Inverted version.",,,,,,,,,,,,"1",,NULL
"739","1","2003-04-18","393","resurrect > buddha 1 > fortytwo astro > confront 2 > astro","robots > shemrah > buddha dribble > robots splat > sound1",,,"world > splat",,"Brothers Past opened.","With 'Shem-Rah Boo' tease.","Inverted version. With 'Run Like Hell' (Pink Floyd) tease.",,,,,,,,,,,"1",,NULL
"736","1","2003-04-15","209","hope splat2 > voices flood > hab","spaga camera lai > floes candy",,,,,,,,,,,,,,,,,,"1",,NULL
"330","1","1999-02-03","329","eulogy boop 1  bazaar > mulberry atw hab radiator 2 > actob planb > awol",,,,,,"The middle part of the set (from 'Bazaar Escape' through 'Hot Air Balloon') was a performance of the second act of 'Hot Air Balloon' (third ever first time second act only).","With 'Aceetobee' and 'Keep On Movin'' teases.","With 'Voices Insane' tease.",,,,,,,,,"digital soundboard<BR>",,"1",NULL,NULL
"339","1","1999-02-13","156","planb bazaar mulberry atw hab nug mrdon nfn actob",,,,,,"The first part of the set (from 'Bazaar Escape' through 'Hot Air Balloon') was a performance of the second act of 'Hot Air Balloon' (fourth time played, second time second act only.)",,,,,,,,,,,"digital audience, AT4051>Lunatec V2>SBM1>DAP1<BR>",,"1",NULL,NULL
"469","1","2000-08-25","284","mulberry iman > hab housedog > radiator shelby 1","splat 2 > bandc 3 morph > story > ape 4 > story > drumz > morph 5 hope 1",,,"memphis > iman",,"Camp Bisco. With Danny Tha Wild Child, Lake Trout, Fat Mama, The Ally, Buka Mongra, Reid Speed, Odi, and The Chaos Existence Crew.","First time played. ('Shelby Rose' was debuted by Electron on 8/18.)","unfinished","ending only","Inverted version.","With 'Bolero' (Ravel) teases.",,,,,,"digital audience, AKG 393>Beyer MV100>SBM1>D8<BR> AKG 480ck61>Lunatec V2>DAP1<BR> AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> AKG 480ck63>Lunatec V2>G-P ADC20>DAP1<BR> Neumann KM184>Lunatec V2>G-P ADC20>DAP1<BR> Schoeps CMC621>Lunatec V2>DAP1<BR> Schoeps CMC64V>Sonosax SX-M2>G-P ADC20>DAP1<BR> Schoeps MK8 + MK41>VMS02IB>DAP1<BR> AT815b>Sampson Mixpad>D8<BR>",,"1",,
"354","1","1999-03-11","388",,,,,,,"-- CANCELED --",,,,,,,,,,,,,"1",NULL,NULL
"369","1","1999-04-09","380","rlh > shimmy 1 bazaar voices basis > magpie 2","moon > hab atw > basis memphis > atw",,,"iman",,,"Completes 4/8 version.","First time played.",,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> Schoeps CMC641>LunatecV2<BR> AKG C1000>Samson Mixpad4>D8<BR>","110: Voices/Moon>, 100: Basis/I-Man<BR> CD1: RLH>Voices, CD2: Basis>HAB, CD3: Waves>I-Man<BR>","1",NULL,NULL
"370","1","1999-04-10","265","awol planb actob > smooth > actob 1 frog > rlh 2","magpie pygmy > sesamest 3 > pygmy > nug 4 dribble > shemrah 5",,,"overture > vass > overture mulberry",,"Formerly the Rec Room","With 'Don't Cry For Me Argentina' tease.","Completes 4/9 version.","First time played.","Completes 4/7 version.","Completes 4/8 version.",,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> AKG 480/ck61>Lunatec V2>Graham Patten ADC-20>DA-P1<BR> AKG C1000>Samson Mixpad4>D8<BR> digital soundboard<BR>",,"1",NULL,NULL
"373","1","1999-04-20","155",,,,,,,"-- CANCELED --",,,,,,,,,,,,,"1",NULL,NULL
"468","1","2000-08-18","380","memphis 1",,,,,,,"Begun solo by Marc on guitar. After the second verse, the rest of the Disco Biscuits join him as heswitches to bass. After the third verse, the rest of Electron enter (DJ Stich on turntables, Pauly Herron on percussion, Tom Hamilton of Brothers Past on guitar, and Joe Russo of Fat Mama on drums).",,,,,,,,,,"digital audience, AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> Schoeps CMC621>Lunatec V2>DAP1<BR> Schoeps CMC64V>Sonosax SX-M2>G-P ADC20>DAP1<BR> Schoeps MK8 + MK41>VMS02IB>DAP1<BR>",,"1",NULL,NULL
"377","1","1999-04-25","77","fiddler overture copters stone > mrdon lai magellan vass > rlh",,,,,,,,,,,,,,,,,,,"1",NULL,NULL
"378","1","1999-04-27","214","moon > ape > shemrah chicken wet","bazaar shimmy > iman > shimmy planb lai",,,,,"Fairwood Circle opened.",,,,,,,,,,,"digital audience, AKG C1000>D8<BR>",,"1",NULL,NULL
"379","1","1999-04-28","231","hab voices > radiator wishes morph","memphis bandc > magpie atw boop > bandc marylamb",,,"mulberry",,,,,,,,,,,,,,,"1",NULL,NULL
"380","1","1999-04-29","338","smooth lai > rlh > dribble > barfly actob","planb overture fiddler vass > pygmy > mrdon > rlh",,,,,,,,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1>D8<BR>",,"1",NULL,NULL
"381","1","1999-04-30","405","voices jamillia memphis > copters > dttb > magpie","hab morph > iman > moon > bandc",,,"dontstop 1 > morph",,"Sector 9 and Wanderlust opened.","With Marcus on vocals.",,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> Schoeps CMC641>LunatecV2<BR> Sound Pro 853(card) mics<BR>","100: M.E.M.P.H.I.S.>/Helix>, 90: HAB/I-Man>, 100: B&C/Morph<BR>","1",NULL,NULL
"382","1","1999-05-01","405","mulberry overture > basis > vass > basis > overture","magellan > planb > magellan wet dribble pandd atw lai shimmy",,,"boop",,"Plexus and Wanderlust opened.",,,,,,,,,,,"digital audience, AKG C1000>BeyerMV100>SBM1<BR> Schoeps CMC641>LunatecV2<BR> Sound Pro 853(card) mics<BR>","100: Vassillios/Overture, 110: Dribble/Bert, 90: Boop/blank<BR>","1",,
"387","1","1999-05-11","37","planb > copters lai ape 1 > rlh","wishes overture > hab > fiddler > atw > moon > mulberry > voices > bazaar > eulogy > bazaar > voices > mulberry > atw > moon > hab",,,"hab > fiddler > hab > overture",,"Minus Three Wishes, the second set and encore was the fourth complete performance of 'the Hot Air Balloon'.","With 'Hot Air Balloon' tease.",,,,,,,,,,,,"1",NULL,NULL
"391","1","1999-05-22","13",,,,,,,"-- CANCELED -- 
The lighting rig collapsed. Sets by the Disco Biscuits and Lake Trout were canceled.",,,,,,,,,,,,,"1",NULL,NULL
"392","1","1999-05-26","246","mulberry moon iman chicken atw magellan > pygmy > magellan lai",,,,,,,,,,,,,,,,,,,"1",NULL,NULL
"395","1","1999-05-29","202","planb > fiddler > planb atw pandd 1 > voices","lai > copters > actob > pygmy 1 2 > lai",,,,,,"With 'Little House I Used To Live In' (Frank Zappa) tease","With 'M.E.M.P.H.I.S.' teases.",,,,,,,,,"digital audience, AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> AKG C3000>Lunatec V2>G-P ADC20>DAP1<BR> Neumann KM184>Lunatec V2>G-P ADC20>DAP1<BR> Audio-Technica 4051>Beyer MV100>DAP1<BR>","90: Waves/Voices, 90: AC2B*/Bert (*at end of song, pre-jam)<BR>","1",NULL,NULL
"396","1","1999-05-30","31","morph moon > copters 1 magpie mulberry shimmy lai basis",,,,"spaga",,"Late night jam after the show:Barber with various musicians (see below): Eyes of the World, In Memory Of Elizabeth Reed, Pretty Peggy-O, Funk Jam, The Days Between, Ripple'Eyes of the World' and 'In The Memory Of Elizabeth Reed': Barber Stu Allen of the","Completes 5/29 version.",,,,,,,,,,"digital audience, AKG 483>Lunatec V2>SBM1>DAP1<BR> Barber with ending jam session<BR> analog audience, cass(?)>SBM1>DA20mkii<BR> VHS<BR>",,"1",NULL,NULL
"397","1","1999-05-31","10","wet spaga radiator barfly memphis > dribble > vass > mrdon > rlh 1",,,,"morph",,"Unannouced gig.","Completes 5/28 version.",,,,,,,,,,"digital audience, Neumann km184>Lunatec V2>G-P ADC 20>DAP1<BR> AKG C3000 > Lunatec V2 > G-P ADC20>DAP1<BR>","90: Radiator/Barfly(+ENCORE) 110: Dribble/RLH<BR>","1",NULL,NULL
"399","1","1999-06-05","405","dribble > voices 1 atw 1 > pygmy > atw wet nfn 2","planb 3 > spaga bandc shimmy > memphis > lai 4",,,"stone > waltz actob vass > mrdon",,"JamBands.com show - Juggling Suns, Jiggle the Handle, Uncle Sammy, Percy Hill, Moon Boot Lover, and the Miracle Orchestra opened.","With 'Mindless Dribble' tease.","With Oteil Burbridge of the Allman Brothers Band on bass.","With 'run for your life' vocals.","Completes 6/3 version.",,,,,,,"digital audience, Nakamichi CM300 + CP1>SBM1>DAP1<BR> AKG 480ck61>Lunatec V2>G-P ADC20>D8<BR> AKG C1000<BR>","90: Voices/Wet, 100: B&C/Waltz, 90: Don/blank<BR>","1",NULL,NULL
"405","1","1999-06-26","204","voices shimmy planb hab","morph copters 1 mulberry spaga iman > magpie > iman lai",,,,,"Hexbelt, Into The Woods, Juggling Suns, and the Slip opened.","With 'run for your life' vocals as a helicopter circles the concert site.",,,,,,,,,,"digital audience, AKG C1000>Samson Mixpad4>D8<BR> AKG C1000>SBM1>M1<BR>","100: Plan B/Helix, 90: Spaga/Bert<BR>","1",NULL,NULL
"427","1","1999-09-25","15","morph magellan 1 boogiestop overture boop 2 texas magellan unknown","pilin shimmy mulberry atw",,,,,,"Aborted when sound system failed in the club. Boogie Stop Shuffle through Texas Pussy were played through the band's amplifiers only.","With crowd singalong.",,,,,,,,,"no tape for most of first set<BR>",,"1",NULL,NULL
"407","1","1999-08-11","405","overture iman > copters > magellan > copters bazaar pilin 1","hab spaga housedog 1 morph basis crater 1","mulberry housedog 2 memphis > mrdon > iman",,,,,"First time played.","Played again because Brownstein messed up the first time through.",,,,,,,,,"digital audience, Schoeps CMC641>LunatecV2<BR> AKG C1000>Samson Mixpad4>D8<BR> Sound Professional 853 Cardiods>SP Battery Box>DA20<BR>",,"1",NULL,NULL
"409","1","1999-08-14","115",,,,,,,"-- CANCELED --
Rainstorm.",,,,,,,,,,,,,"1",NULL,NULL
"410","1","1999-08-20","55","stone > waltz > planb > waltz memphis > vass > pandd","magellan fiddler spaga > dribble > bandc nug",,,"crater > magellanr",,"Sector 9, Deep Banana Blackout, and the Recipe opened.",,,,,,,,,,,"digital audience, Schoeps CMC641>LunatecV2<BR> AKG 480(hyper)>Custom Phantom Power>Marantz PDM<BR> 430(pre-amp)>D8<BR> AKG C1000>Samson Mixpad4>D8<BR> AKG 480ck63>Lunatec V2>G-P ADC20>DAP1<BR> AKG C3000>Zefiro Inbox AD 44k>D7<BR>","110: Waltz/P&D, 90: Spaga/B&C, 90: Magellan(reprise)/blank<BR>","1",NULL,NULL
"411","1","1999-08-21","55","pilin morph > spaga 1 shimmy > atw 2 > shimmy voices","lai > basis wishes housedog cwb 3 moon > lai",,,"boop > morph",,"Massed Gadgets, ulu, Fat Mama, One World Tribe, Sector 9, Lake Trout Project Logic, and Deep Banana Blackout opened.","Completes 8/21 version.","Inverted version.","First time played.",,,,,,,,"digital audience, Schoeps CMC641>LunatecV2<BR> AKG C1000>Samson Mixpad4>D8<BR> Microtech Geffel 210>Marantz PDM 430(pre-amp)>SBM<BR> 1>D8<BR> AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> AKG C3000>Zefiro Inbox AD 44k>D7<BR>","110: Spaga/Voices, 110: HDPF/Morph <BR>","1",NULL,NULL
"412","1","1999-08-28","413","fiddler mulberry copters > shemrah > copters cwb housedog mrdon > shemrah",,,,,,"With the Ominous Seapods, Max Creek, the Arthur Dent Foundation, the Zen Tricksters, Uncle Sammy, and others.",,,,,,,,,,,"digital audience, Audio Technica DR3700>Lunatec V2>DAP1<BR>",,"1",NULL,NULL
"413","1","1999-09-08","155","dribble > copters > dribble > iman > magpie > iman 1 splat 2 pilin moon > copters housedog",,,,,,"Opening for Deep Banana Blackout.","With 'The Thieving Magpie' (Rossini) tease.","First time played.",,,,,,,,,"digital audience, AKG 481>Lunatec V2>DAP1<BR> digital soundboard",,"1",,NULL
"414","1","1999-09-09","233","cwb wishes radiator mrdon morph 1 crater frog 2 atw wet",,,,,,"Opening for Deep Banana Blackout.
Soundcheck: Little Shimmy In A Conga Line, Plan B beginning","With 'The Thieving Magpie' (Rossini) tease.","With 'Svenghali' tease.",,,,,,,,,"digital audience, Microtech Gefell 200>Aerco>SBM1>DAP1<BR> one other unknown rig<BR>","90: Don/FrogLegs, 90: Wet/blank<BR> 110: Morph/Wet<BR>","1",,NULL
"416","1","1999-09-11","169","boop > pygmy > bazaar bandc > hab","hab magellan housedog ape 1 > spaga 2",,,"planb",,,"With 'Mindless Dribble' tease.","Completes 9/10 version.",,,,,,,,,"digital audience, Schoeps CMC641>Lunatec V2>DAP1<BR>","90: Bazaar/HAB (+encore), 90: Magellan/Spaga<BR>","1",NULL,NULL
"417","1","1999-09-13","90","stone > waltz 1 cwb copters > bandc 2 vass 3 > copters","splat lai iman > basis 4 > boop 2 3 > iman",,,,,,"With 'Mulberry's Dream' tease.","Completes 9/11 version.","With 'Bernstein and Chasnoff' tease.","With 'I-Man' tease.",,,,,,,"digital audience, Earthworks SR77>Beyer MV100>SBM1>DAP1<BR>",,"1",NULL,NULL
"432","1","1999-10-02","53","overture spaga > memphis 1 2 > planb hab mulberry","housedog moon 3 > atw > spaga dribble > morph 1",,,"rainbow",,,"Completes 10/1 version.","With 'Once The Fiddler Paid' and 'Norweigan Wood' (the Beatles) teases.","With 'Basis For A Day' tease.",,,,,,,,"digital soundboard<BR>",,"1",NULL,NULL
"433","1","1999-10-06","240","smooth voices mrdon 1 > atw 2 bandc","splat > ape 3 basis nug 4",,,,,,"unfinished, with 'Haleakala Crater' and 'Chemical Warfare Brigade' teases.","Completes 10/2 version.","ending only","with 'Beat It' (Michael Jackson) tease.",,,,,,,"digital audience, Schoeps CMC64>Aerco>DAP1<BR> analog soundboard transferred to DAT via SBM1, Set II only (flip in Basis)<BR>",,"1",,
"440","1","1999-10-16","254",,,,,,,"-- CANCELED. --
Band injury.",,,,,,,,,,,,,"1",NULL,NULL
"441","1","1999-10-17","228",,,,,,,"-- CANCELED. --
Band injury.",,,,,,,,,,,,,"1",NULL,NULL
"447","1","1999-10-25","32","crater lai > vass > boop > nfn","cwb shimmy > iman > actob",,,,,,,,,,,,,,,,,,"1",,NULL
"453","1","1999-12-04","171","spaga > moon > planb lai","housedog iman 1 > sugarplum > iman > spaga magellan > bazaar > magellan",,,"jigsaw",,"Project Logic opened.","With 'Shem-Rah Boo' teases.",,,,,,,,,,"digital audience, AKG 480ck63>DMIC-20>DAP1<BR> AKG C1000>Samson Mixpad>D8<BR> Schoeps CMC621>Lunatec V2>DAP1<BR>",,"1",NULL,NULL
"454","1","1999-12-07","69","magellan",,,,,,"Magner and Barber. Open mic night. Magner on baby grand piano Barber on electric guitar.","Magner sat in with several other musicians playing baby grand on a host of jazz standards.",,,,,,,,,,,,"1",NULL,NULL
"455","1","1999-12-30","371","fiddler vass > lai > mrdon 1 > rlh > lai","smooth shemrah 2 > dttb 1 > pygmy > sugarplum 3 dribble > rlh",,,"magpie > planb > magpie",,,"unfinished","with 'Star Wars Theme' teases","with â€˜Basis for a Dayâ€™ fake-out ",,,,,,,,"digital audience, AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> AKG C1000>Samson Mixpad>D8<BR> Schoeps CMC621>Lunatec V2>DAP1<BR> Schoeps CMC64V>VMS02IB>DAP1<BR> Neumann KM184>LunatecV2>G-P ADC20>DAP1<BR>",,"1",,
"456","1","1999-12-31","371","morph hab splat > boop 1 > splat wet","pilin housedog > pomp 2 > wmarch 2 > hail 2 > copters 3 spaga moon > voices","akira 4 > basis 5","magellan memphis > housedog nfn snc iman shimmy","nug 6",,,"Inverted version.","First time played.","With 'Happy New Year look out below' lyrics.","Improvised score to Katsuhiro Otomo's 'Akira'.","Ending only.","With 'Bernstein and Chasnoff' tease.",,,,,"digital audience, AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> AKG 480ck61>Lunatec V2>G-P ADC20>DAP1<BR> Neumann KM184>Lunatec V2>G-P ADC20>DAP1<BR> Schoeps CMC621>Lunatec V2>DAP1<BR> Schoeps CMC64V>VMS02IB>DAP1<BR>",,"1",NULL,NULL
